failed,seed,loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,train_wall_time_sec,peak_gpu_mem_MB,num_unfrozen_layers,num_layers,est_train_flops_per_sample,est_inference_flops_per_sample,unfrozen_ratio
False,42,0.5924574542805493,0.12743628185907047,0.43624300228073815,0.3580667120490129,0.5580901856763926,0.4037979775765397,0.65,0.7588035350101971,0.6411994485294118,0.6950619590260912,0.4112491204425809,0.5656524806534147,0.07146426786606697,26.168415069580078,1.0743006467819214,0.5802099108695984,0.030799441867404465,0.2016367187611393,4966.76145498082,8578.69287109375,0,28,158544691200.0,152882380800.0,0.0
False,43,0.5793745049917366,0.12293853073463268,0.418468731735827,0.37408568443051204,0.47480106100795755,0.3776766919584615,0.65,0.7675062640116049,0.6686580882352942,0.7146804199668447,0.4188094753507387,0.5665745758513359,0.07096451774112944,26.165916442871094,1.0753872394561768,0.5737131237983704,0.03089198359736689,0.20044110263079137,4883.188576799352,8580.521484375,0,28,158544691200.0,152882380800.0,0.0
False,44,0.6024235608093292,0.1294352823588206,0.4392838874680307,0.3575353871773522,0.5694960212201592,0.400741861761996,0.65,0.7449617790132036,0.6158088235294118,0.6742562425309768,0.4018457624448987,0.5567700649995038,0.07796101949025487,26.162918090820312,1.0475897789001465,0.5577211380004883,0.0310030336733218,0.20136606327390352,4782.515756162815,8580.5185546875,0,28,158544691200.0,152882380800.0,0.0
False,42,0.008280319592357054,0.9905047476261869,0.9968178202068417,0.9965535524920467,0.9970822281167109,0.8972372303656799,0.5499999999999999,0.9955244434243745,0.9966681985294118,0.9960959926512802,0.9933003701387335,0.9964569064290609,0.9780109945027486,25.089954376220703,0.7238121628761292,0.040479760617017746,0.07074243051034435,0.7595534574232572,5867.326129400171,12648.55029296875,3,28,158544691200.0,147220070400.0,0.1
False,43,0.008157776615793902,0.9905047476261869,0.9972152234451664,0.9970830018562715,0.9973474801061007,0.897555025555031,0.5499999999999999,0.9957539591462015,0.9968979779411765,0.9963256401423816,0.9934151938842842,0.996770431793774,0.9790104947526237,25.088455200195312,0.7201886177062988,0.03848075866699219,0.0707979555483218,0.7598456200739048,5900.402790111955,12647.22265625,3,28,158544691200.0,147220070400.0,0.1
False,44,0.008613025847742654,0.9855072463768116,0.9957604663487016,0.9947061937533086,0.996816976127321,0.8945579458233978,0.5499999999999999,0.9956382001836547,0.9965533088235294,0.9960955443270557,0.9908013953519337,0.9959280053378787,0.974512743628186,25.09345245361328,0.7244046926498413,0.04097951203584671,0.07061287208839695,0.7571899419952497,5729.824880417902,12647.0009765625,3,28,158544691200.0,147220070400.0,0.1
False,42,0.006334072238889957,0.992503748125937,0.9976139978791092,0.9970853206147324,0.9981432360742706,0.8979140320311968,0.6,0.9964420980144612,0.9974724264705882,0.9969569960383533,0.9947303720821452,0.9972854969587313,0.9835082458770614,25.085956573486328,0.7187542915344238,0.03898051008582115,0.07089049727828411,0.7614967721724473,6428.470450980123,13330.79638671875,6,28,158544691200.0,147220070400.0,0.2
False,43,0.006395710528080549,0.993503248375812,0.9976120986999204,0.9978768577494692,0.9973474801061007,0.8979202807909813,0.7,0.9962121212121212,0.9971277573529411,0.9966697289848415,0.9950864886803268,0.997140913842381,0.984007996001999,25.082958221435547,0.7142229676246643,0.03648176044225693,0.07100154735423903,0.7618881890122984,5367.107989542652,13328.1533203125,6,28,158544691200.0,147220070400.0,0.2
False,44,0.006059596664156297,0.9930034982508745,0.9974791030914156,0.9978762941332625,0.9970822281167109,0.8978233412253681,0.75,0.997588424437299,0.998046875,0.9978175970594991,0.9954105476551869,0.9976483500754574,0.9860069965017492,25.084957122802734,0.7174807190895081,0.03798101097345352,0.07092751397026908,0.7622464147870438,6001.460236215033,13325.8564453125,6,28,158544691200.0,147220070400.0,0.2
False,42,0.005259738472314455,0.9940029985007496,0.9980114012992178,0.9976146302676915,0.9984084880636604,0.8982690709171424,0.5499999999999999,0.9967860422405876,0.9977022058823529,0.9972439136426274,0.9956234560716886,0.9976276574709226,0.9850074962518741,25.086956024169922,0.7200241684913635,0.03898051008582115,0.07085348058629914,0.7623226833149052,6027.93579769088,13782.71044921875,8,28,158544691200.0,147220070400.0,0.3
False,43,0.0066089368431339135,0.9920039980009995,0.9972174373923414,0.9962933545141647,0.9981432360742706,0.8958311076183645,0.6,0.9956402019274897,0.9970128676470589,0.9963260619977038,0.9941650299993516,0.9967717496950226,0.9815092453773113,25.08545684814453,0.7177697420120239,0.03798101097345352,0.0709090056242766,0.7608232373055868,4777.052399076987,13785.5361328125,8,28,158544691200.0,147220070400.0,0.3
False,44,0.005147013301447227,0.9950024987506247,0.998143728453991,0.9978791092258749,0.9984084880636604,0.8983651758507559,0.5499999999999999,0.9974732973469622,0.9978170955882353,0.997645166848544,0.9963238327995844,0.9978944476512674,0.9870064967516242,25.082958221435547,0.7149226665496826,0.03698150813579559,0.07100154735423903,0.7631260477268889,5968.142877567094,13784.7705078125,8,28,158544691200.0,147220070400.0,0.3
False,42,0.005168983041549072,0.9955022488755623,0.9984084880636604,0.9984084880636604,0.9984084880636604,0.8986205947017222,0.6,0.9966712580348944,0.9975873161764706,0.9971290767110703,0.9963156627933163,0.9977687823873653,0.9865067466266867,25.084457397460938,0.7164937853813171,0.03748125955462456,0.07094602231626157,0.7631307251639128,5996.6704729041085,14458.83154296875,11,28,158544691200.0,147220070400.0,0.4
False,43,0.005133254189866101,0.9955022488755623,0.9982760907041507,0.998143728453991,0.9984084880636604,0.8984942549302725,0.5499999999999999,0.9974741676234213,0.9981617647058824,0.9978178477087402,0.9966600482921513,0.9980469692064454,0.9890054972513743,25.08095932006836,0.7116475701332092,0.035482257604599,0.07107558073820897,0.7637324115991072,5986.727504356299,14460.34765625,11,28,158544691200.0,147220070400.0,0.4
False,44,0.005158731943359079,0.9960019990004998,0.9985409205464916,0.9986733881666224,0.9984084880636604,0.8987182973830821,0.75,0.9974747474747475,0.9983915441176471,0.9979329352319706,0.9969674671162352,0.9982369278892311,0.9895052473763118,25.082958221435547,0.7149226665496826,0.03698150813579559,0.07100154735423903,0.7640112679862798,5969.538144003134,14460.8916015625,11,28,158544691200.0,147220070400.0,0.4
False,42,0.005443734880393015,0.9955022488755623,0.9984089101034208,0.9981442205726405,0.9986737400530504,0.8985928762916207,0.5499999999999999,0.9972445464982779,0.9979319852941176,0.9975881474675549,0.9965451981715585,0.9979985287854878,0.9885057471264368,25.088455200195312,0.7194940447807312,0.039480261504650116,0.0707979555483218,0.7635509451714084,6037.609292384237,15134.07763671875,14,28,158544691200.0,147220070400.0,0.5
False,43,0.005466212888166635,0.9960019990004998,0.9984080657999469,0.9986730360934183,0.9981432360742706,0.8986038809071095,0.5499999999999999,0.9970162956162497,0.9981617647058824,0.9975887013434378,0.9967953501719689,0.9979983835716923,0.9890054972513743,25.081459045410156,0.7126437425613403,0.03598200902342796,0.07105707239221648,0.7638655631414021,6057.650941017084,15136.140625,14,28,158544691200.0,147220070400.0,0.5
False,44,0.005237763518336752,0.9965017491254373,0.9984080657999469,0.9986730360934183,0.9981432360742706,0.8986160541471928,0.7999999999999999,0.9975887013434378,0.9981617647058824,0.9978751507494401,0.9971884499374387,0.9981416082746934,0.9895052473763118,25.084957122802734,0.7167835235595703,0.03748125955462456,0.07092751397026908,0.7641188547741342,5035.561040954199,15136.1376953125,14,28,158544691200.0,147220070400.0,0.5
