loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,min_exit_layer,ee_patience,median_exit_layer,p25_exit_layer,p75_exit_layer,normalized_flops,latency_ms_bs1,throughput_bs1,peak_mem_MB_bs1
0.0020081078958513582,0.9940029985007496,0.9980129818519009,0.9968245567610479,0.9992042440318303,0.8983192413240424,0.5,0.9956402019274897,0.9970128676470589,0.9963260619977038,0.9951645302492267,0.9971695219248023,0.9750124937531235,8.005997001499251,0.1047092080116272,0.0,0.4662668863932292,0.8590625003803575,4,1,8.0,8.0,8.0,0.5003748125937032,30.28800510801375,33.01637055440852,2417.3154296875
0.002056556730363417,0.9890054972513743,0.9969580743287925,0.9941967818517542,0.9997347480106101,0.8975027798185226,0.5,0.9959834748680284,0.9971277573529411,0.9965552876334826,0.9927803924424284,0.9967566809811375,0.9705147426286856,9.010494752623687,0.10672303289175034,0.0,0.39930032094319656,0.839818848182233,4,2,9.0,9.0,9.0,0.5631559220389806,30.984932160936296,32.27375147397393,2417.3154296875
0.002064467351149228,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,10.020489755122439,0.20268191397190094,0.0,0.3319673538208008,0.8265676061819898,4,3,10.0,10.0,10.0,0.6262806096951524,36.3838876131922,27.484693516847177,2417.3154296875
0.0020567855993643327,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,10.03048475762119,0.2959226369857788,0.0,0.3313009897867839,0.8264010151734855,4,4,10.0,10.0,10.0,0.6269052973513244,32.54892150871456,30.722984161925694,2417.3154296875
0.002006777226813506,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,11.029985007496252,0.29512783885002136,0.0004997501382604241,0.2646676381429036,0.8097426772625155,4,5,11.0,11.0,11.0,0.6893740629685158,31.330024776980284,31.918263937497724,2417.3154296875
0.0020081078958513582,0.9940029985007496,0.9980129818519009,0.9968245567610479,0.9992042440318303,0.8983192413240424,0.5,0.9956402019274897,0.9970128676470589,0.9963260619977038,0.9951645302492267,0.9971695219248023,0.9750124937531235,8.005997001499251,0.1047092080116272,0.0,0.4662668863932292,0.8590625003803575,6,1,8.0,8.0,8.0,0.5003748125937032,29.447726509533823,33.95847892285491,2417.3154296875
0.002056556730363417,0.9890054972513743,0.9969580743287925,0.9941967818517542,0.9997347480106101,0.8975027798185226,0.5,0.9959834748680284,0.9971277573529411,0.9965552876334826,0.9927803924424284,0.9967566809811375,0.9705147426286856,9.010494752623687,0.10672303289175034,0.0,0.39930032094319656,0.839818848182233,6,2,9.0,9.0,9.0,0.5631559220389806,30.880167963914573,32.38324354869323,2417.3154296875
0.002064467351149228,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,10.020489755122439,0.20268191397190094,0.0,0.3319673538208008,0.8265676061819898,6,3,10.0,10.0,10.0,0.6262806096951524,30.26690741535276,33.03938477350858,2417.3154296875
0.0020567855993643327,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,10.03048475762119,0.2959226369857788,0.0,0.3313009897867839,0.8264010151734855,6,4,10.0,10.0,10.0,0.6269052973513244,30.969830532558262,32.28948892531751,2417.3154296875
0.002006777226813506,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,11.029985007496252,0.29512783885002136,0.0004997501382604241,0.2646676381429036,0.8097426772625155,6,5,11.0,11.0,11.0,0.6893740629685158,31.958792498335242,31.290293588285316,2417.3154296875
0.0020081078958513582,0.9940029985007496,0.9980129818519009,0.9968245567610479,0.9992042440318303,0.8983192413240424,0.5,0.9956402019274897,0.9970128676470589,0.9963260619977038,0.9951645302492267,0.9971695219248023,0.9750124937531235,8.005997001499251,0.1047092080116272,0.0,0.4662668863932292,0.8590625003803575,8,1,8.0,8.0,8.0,0.5003748125937032,31.026585516519845,32.23042379147903,2417.3154296875
0.002056556730363417,0.9890054972513743,0.9969580743287925,0.9941967818517542,0.9997347480106101,0.8975027798185226,0.5,0.9959834748680284,0.9971277573529411,0.9965552876334826,0.9927803924424284,0.9967566809811375,0.9705147426286856,9.010494752623687,0.10672303289175034,0.0,0.39930032094319656,0.839818848182233,8,2,9.0,9.0,9.0,0.5631559220389806,31.629458628594875,31.616095986415072,2417.3154296875
0.002064467351149228,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,10.020489755122439,0.20268191397190094,0.0,0.3319673538208008,0.8265676061819898,8,3,10.0,10.0,10.0,0.6262806096951524,31.260984321124855,31.98875600741216,2417.3154296875
0.0020567855993643327,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,10.03048475762119,0.2959226369857788,0.0,0.3313009897867839,0.8264010151734855,8,4,10.0,10.0,10.0,0.6269052973513244,30.99179284181446,32.26660700476771,2417.3154296875
0.002006777226813506,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.9962214357803876,0.9974914767042597,0.9770114942528736,11.029985007496252,0.29512783885002136,0.0004997501382604241,0.2646676381429036,0.8097426772625155,8,5,11.0,11.0,11.0,0.6893740629685158,30.85662699304521,32.40794919760317,2417.3154296875
0.0020040349175754393,0.9950024987506247,0.998277461242878,0.9973523960815462,0.9992042440318303,0.8984884909437213,0.5,0.9957549334557136,0.9971277573529411,0.9964408725602755,0.99572168565545,0.9973591669015767,0.9760119940029985,11.007996001999,0.08908440917730331,0.0,0.26613362630208337,0.8095763467267022,11,1,11.0,11.0,11.0,0.6879997501249374,31.580040603876114,31.66557043239712,2417.3154296875
0.0020127861892881823,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.995754446356856,0.9970128676470589,0.996383259658993,0.9961926293297464,0.9974626702536185,0.9765117441279361,12.008495752123938,0.09180297702550888,0.0,0.19943364461263025,0.7933270272422993,11,2,12.0,12.0,12.0,0.7505309845077461,31.22546630911529,32.02514223808666,2417.3154296875
0.0020363051478638657,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.995754446356856,0.9970128676470589,0.996383259658993,0.9961926293297464,0.9974626702536185,0.9765117441279361,13.002498750624687,0.06703545898199081,0.0009995002765208483,0.13316675821940105,0.776760305643992,11,3,13.0,13.0,13.0,0.8126561719140429,31.12183923367411,32.13177706149163,2417.3154296875
0.0020376758993716102,0.9960019990004998,0.9985420808482439,0.9978807947019868,0.9992042440318303,0.8987154600125514,0.5,0.995754446356856,0.9970128676470589,0.996383259658993,0.9961926293297464,0.9974626702536185,0.9765117441279361,13.010994502748625,0.11780942231416702,0.0014992504147812724,0.13260033925374348,0.7766187009025776,11,4,13.0,13.0,13.0,0.8131871564217892,30.50396165344864,32.7826271013865,2417.3154296875
