loss,intent_acc,intent_micro_f1,intent_micro_precision,intent_micro_recall,intent_macro_f1,intent_threshold_used,slot_precision,slot_recall,slot_f1,mean_intent_slot,mean_f1,semantic_acc,mean_exit_layer,std_exit_layer,pct_full_pass,layer_savings_pct,balanced_score,min_exit_layer,ee_patience,median_exit_layer,p25_exit_layer,p75_exit_layer,normalized_flops,latency_ms_bs1,throughput_bs1,peak_mem_MB_bs1
0.00557350085800573,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9971303948576676,0.998046875,0.997588424437299,0.9957957114690243,0.9977996491633518,0.9870064967516242,20.223888055972015,1.8766590356826782,0.01999000459909439,0.25096709639937786,0.8077938852912322,7,1,20.0,19.0,21.0,0.7222817162847147,54.2346206959337,18.438406817787076,3044.447265625
0.005588605009372795,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9958531299348029,0.9978570676291304,0.9875062468765617,21.210894552723637,1.8208518028259277,0.021489255130290985,0.2144113470006872,0.7987692525829917,7,2,21.0,20.0,22.0,0.7575319483115585,53.65789602510631,18.636586114597264,3044.447265625
0.005629390023952068,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9958531299348029,0.9978570676291304,0.9875062468765617,22.191404297851076,1.761489748954773,0.02298850566148758,0.1780961354573568,0.7896904496971591,7,3,22.0,21.0,23.0,0.7925501534946814,55.025824857875705,18.17328504539215,3044.447265625
0.005701660706413042,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,23.179410294852573,1.7106419801712036,0.054972514510154724,0.14150329872413914,0.7807851763864633,7,4,23.0,22.0,24.0,0.8278360819590205,54.556886153295636,18.32949184801656,3044.447265625
0.005705204833251614,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,24.124437781109446,1.5993772745132446,0.10444777458906174,0.10650232103135848,0.7720349319632682,7,5,24.0,23.0,25.0,0.8615870636110516,53.53098453488201,18.680769813758555,3044.447265625
0.00557350085800573,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9971303948576676,0.998046875,0.997588424437299,0.9957957114690243,0.9977996491633518,0.9870064967516242,20.223888055972015,1.8766590356826782,0.01999000459909439,0.25096709639937786,0.8077938852912322,11,1,20.0,19.0,21.0,0.7222817162847147,54.774641525000334,18.256623359982708,3044.447265625
0.005588605009372795,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9958531299348029,0.9978570676291304,0.9875062468765617,21.210894552723637,1.8208518028259277,0.021489255130290985,0.2144113470006872,0.7987692525829917,11,2,21.0,20.0,22.0,0.7575319483115585,54.27268329076469,18.425475568298737,3044.447265625
0.005629390023952068,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9958531299348029,0.9978570676291304,0.9875062468765617,22.191404297851076,1.761489748954773,0.02298850566148758,0.1780961354573568,0.7896904496971591,11,3,22.0,21.0,23.0,0.7925501534946814,54.100476577878,18.484125524485783,3044.447265625
0.005701660706413042,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,23.179410294852573,1.7106419801712036,0.054972514510154724,0.14150329872413914,0.7807851763864633,11,4,23.0,22.0,24.0,0.8278360819590205,54.494906892068684,18.35033872028768,3044.447265625
0.005705204833251614,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,24.124437781109446,1.5993772745132446,0.10444777458906174,0.10650232103135848,0.7720349319632682,11,5,24.0,23.0,25.0,0.8615870636110516,54.09597707912326,18.485662964130476,3044.447265625
0.005575224003045861,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9971303948576676,0.998046875,0.997588424437299,0.9957957114690243,0.9977996491633518,0.9870064967516242,20.756121939030486,1.759685754776001,0.01999000459909439,0.23125471892180272,0.8028657909218384,15,1,21.0,20.0,22.0,0.7412900692510889,54.19635544531047,18.45142522561503,3044.447265625
0.005599372568252716,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9958531299348029,0.9978570676291304,0.9875062468765617,21.744127936031983,1.7066038846969604,0.0219890046864748,0.19466195283112697,0.7938319040406016,15,2,22.0,21.0,23.0,0.776575997715428,53.35281491279602,18.743153508104072,3044.447265625
0.005613349105275061,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9958531299348029,0.9978570676291304,0.9875062468765617,22.73063468265867,1.6495169401168823,0.02298850566148758,0.15812464113588687,0.7846975761167916,15,3,23.0,22.0,24.0,0.8118083815235241,52.84338251221925,18.9238453796701,3044.447265625
0.005663153506950865,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,23.709645177411293,1.5975456237792969,0.06546726822853088,0.12186502527307586,0.7758756080236975,15,4,24.0,23.0,25.0,0.8467730420504034,53.50231723859906,18.69077923373669,3044.447265625
0.005723172433389559,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,24.646176911544227,1.477750539779663,0.141929030418396,0.0871786188196253,0.7672040064103349,15,5,25.0,24.0,26.0,0.8802206039837225,51.74043618608266,19.327243326738397,3044.447265625
0.0053787952773894495,0.9945027486256871,0.998143728453991,0.9978791092258749,0.9984084880636604,0.8983839582746531,0.5,0.9972451790633609,0.9981617647058824,0.9977032613688562,0.9961030049972717,0.9979234949114236,0.9880059970014993,22.665667166416792,1.2452572584152222,0.020489756017923355,0.16053086739999278,0.78556561456586,19,1,23.0,22.0,23.0,0.809488113086314,53.92003527376801,18.54598193273991,3044.447265625
0.00567716194548184,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9974744575823671,0.9982766544117647,0.9978753947746195,0.9959391966376845,0.997943134332012,0.9880059970014993,23.64967516241879,1.1826711893081665,0.0219890046864748,0.12408609743471499,0.7763094068922065,19,2,24.0,23.0,24.0,0.8446312558006711,54.116862174123526,18.478528869291303,3044.447265625
0.005738489277636729,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,24.630684657671164,1.1300610303878784,0.06396801769733429,0.08775244818793404,0.767347463752412,19,3,25.0,24.0,25.0,0.8796673092025415,58.16091326996684,17.19367774295904,3044.447265625
0.0056919292552606296,0.9940029985007496,0.9980108738894046,0.9978785468045611,0.9981432360742706,0.8982695453527232,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.998029210919665,0.9885057471264368,25.56671664167916,1.0166964530944824,0.19840079545974731,0.05308455008047597,0.7586804892255475,19,4,26.0,25.0,26.0,0.9130970229171129,54.433055920526385,18.371189768585193,3044.447265625
0.005704299340152601,0.9940029985007496,0.9978785468045611,0.9976139978791092,0.9981432360742706,0.8981496426650493,0.5,0.9977037887485649,0.9983915441176471,0.9980475479499255,0.9960252732253375,0.9979630473772433,0.9885057471264368,26.36831584207896,0.7897946834564209,0.5362318754196167,0.02339567961516209,0.7512417307236137,19,5,27.0,26.0,27.0,0.9417255657885342,53.63323800265789,18.645154334154565,3044.447265625
